Source,Target,Type,Id,Label,Weight
2012-sports-girls-go-london1.1.apk,com.jizkq.msn_36826600_0.apk,Directed,3,0.188846111,96.31441
3dcompass_1352974194206.apk,com.a0soft.gphone.aCompassPro_47224200_0.apk,Directed,4,0.025467873,91.01251
4e16b4420876d.apk,hk.doppio.game.newjungle_31392600_0.apk,Directed,13,0.103792191,95.07614
82eb636ccde270acd45ac320538c2c5a.apk,com.sa7ts.papertoss_40442800_0.apk,Directed,24,0.154398918,95.1782
ae2ca21898a94994b65347881ff824f3.apk,com.y1tn7.CrazyFist_82310800_0.apk,Directed,38,0.070584059,93.211815
andexplorer.apk,lysesoft.mandexplorer1_34016200_0.apk,Directed,66,0.063102007,93.29227
androxplorerzyglqgjb_1367544942577.apk,net.adisasta.newandroxplorerpro_74342800_0.apk,Directed,67,1.121064901,96.451485
asteroidwars_1343722968617.apk,com.h0swr.unframework_69860700_0.apk,Directed,85,0.176912069,92.71935
brotherhood-of-violence-1.0.6.apk,blxdh_1368246238754.apk,Directed,191,1.203362942,98.516174
c6bb11b83442174c7a5eaf34212add1c.apk,com.ja3a9.hunterville_70230900_0.apk,Directed,221,0.136207819,93.81443
calengoo-1.0.103.apk,ggtbrl_1376447759049.apk,Directed,241,1.516284943,92.89816
catchit_1.apk,com.tomented.ufoholic_glokr_21285200_0.apk,Directed,290,0.549582005,96.945175
ciproudcom_central_illinois.apk,click2houston.apk,Directed,313,1.660230875,98.56322
cjbm_v1_10_1.apk,com.xhbpc_67199500_0.apk,Directed,314,0.094393015,92.225395
cn.ol.vfipivmtnmqa_52353800_0.apk,eh.dr.nufusp3fnbbr_34267900_0.apk,Directed,528,0.058593988,86.86588
cn.shopex.Shopkeeper27_46056500_0.apk,cn.shopex.qimei_20449800_0.apk,Directed,529,0.118813992,94.204155
com.aijis.newreckless2_16041400_0.apk,com.jfgxu.jump_32519700_0.apk,Directed,560,0.00869894,91.10577
com.alioth.zhuque_21507500_0.apk,com.alioth.teamwork_49368000_0.apk,Directed,561,0.132768154,89.01824
com.andoop.gmushroom_52478600_0.apk,com.kyayh.jump_77226500_0.apk,Directed,568,0.038948059,91.330345
com.apponly.beats_08682400_0.apk,com.pzp0v.beats_33117700_0.apk,Directed,587,0.188630819,96.14705
com.arbstudios.tikikartfree_48036100_0.apk,com.arbstudios.tikikartfreeo_93963200_0.apk,Directed,588,0.222988129,85.549644
com.bestcoolfungamesfreegameappcreation.bunnyshooterpaid_95915000_0.apk,com.c4x5g.jump_23037700_0.apk,Directed,612,0.47073698,97.60734
com.bin.scarecrow_br_purchase_65931400_0.apk,com.bin.scarecrow_dtn_96642100_0.apk,Directed,613,0.089622021,92.865105
com.booyah.birds_73529900_0.apk,earlybirdhd_1343012397796.apk,Directed,619,0.856031895,99.9203
com.bringmore.MushroomWar_96575000_0.apk,com.bringmore.MuushroomWar_51619400_0.apk,Directed,620,2.009711981,98.223465
com.brrasskeysoftwarre.yukongold_14064800_0.apk,com.wwt7u.yukongold_41597000_0.apk,Directed,625,0.036051035,82.98045
com.creativemobile.DragRacing_13501900_0.apk,com.creativemobile.12_47276600_0.apk,Directed,651,0.045279026,76.908516
com.fohhwkupvgablbtw.lueucbmedncgtfaei_97430300_0.apk,com.dancm.androidtuxedohvga_99974200_0.apk,Directed,709,0.036978006,84.97364
com.galakau.veloxreloadedpremium_11731400_0.apk,com.nka60.veloxreloadedfull_39464000_0.apk,Directed,734,0.02279377,81.48536
com.gameloft.android.ANMP.GloftCOWB.ML_77540900_0.apk,com.qeaqjllu.dumqhlk.ifgh.frghfvnkh.fj_55315400_0.apk,Directed,736,0.216274023,98.286606
com.geniteam.gangwars.paid10rp_33370800_0.apk,com.mbwvmnvd.rcmiiucv.pbkt_39660000_0.apk,Directed,752,0.36025095,89.95965
com.glu.enchantu_10708300_0.apk,com.glu.bombshellsmaowang_17201600_0.apk,Directed,758,2.069700956,81.690506
com.GnarlyGames.GnarBikeTrials_40585300_0.apk,com.Games.GnarBikeTrials_88142300_0.apk,Directed,759,0.19512701,85.60579
com.herocraft.game.newbirdsonwire_85941500_0.apk,com.herocraft.funnygame.birdsonwire_17450800_0.apk,Directed,765,0.384324074,77.98329
com.herocraft.game.newdragon_and_dracula1_24058200_0.apk,com.herocraft.game.kidudjbfjjsff_23621000_0.apk,Directed,766,0.215817928,73.66589
com.hg.townsmen7_79425800_0.apk,com.atvft.townsmen7_46825800_0.apk,Directed,767,0.490371943,97.01532
com.hgaal.game.vszombies_06195600_0.apk,com.a1.game.vszombies.hunter_36499300_0.apk,Directed,769,0.418523073,81.91916
com.hz.game.gq2_02976800_0.apk,com.hz.game.lyy_03275300_0.apk,Directed,801,0.059733868,99.63208
com.jieji.adpzloop2cpc_35672200_0.apk,com.eputq.adsf2m4cpc_47234500_0.apk,Directed,809,0.071619034,79.55556
com.kb.Carrom3DD_58251700_0.apk,com.opnre.Carrom3DFull_39684500_0.apk,Directed,826,0.042785883,75.313194
com.keangame.popice_30591400_0.apk,com.bxnni.popice_19175900_0.apk,Directed,827,0.80795598,96.822784
com.lc.android.code_79853000_0.apk,com.wwtmy.android.code.iw_25630800_0.apk,Directed,837,0.040132999,89.39114
com.letang.game209.entxb_22326300_0.apk,com.letang.game209.entortxj_02903200_0.apk,Directed,884,0.168636084,94.405304
com.letang.ldzj.en_46449900_0.apk,com.gamefang.ldzj.en_76759800_0.apk,Directed,888,0.171105862,90.444756
com.letangd.ldzj.cn_50265100_0.apk,com.letang.ldzj.cn_72861000_0.apk,Directed,896,0.251912832,96.87345
com.ltdwh_36852800_0.apk,com.luvak_72864800_0.apk,Directed,900,0.024708986,96.91877
com.ltrggkliv.oitaepuotiafbfhn_43047200_0.apk,com.chiuddjqj.kpirrrbeavsronpp_75411100_0.apk,Directed,901,0.068114996,98.35796
com.melodis.midomiMusicIdentifier.hound_71676800_0.apk,com.doundmobi.freemium_57938600_0.apk,Directed,915,0.718899965,97.109245
com.miniclip.pingpong_77702200_0.apk,com.ifvjh.jump_62488700_0.apk,Directed,916,0.209589005,86.44324
com.mobicle.darkbladeOasis_02586800_0.apk,com.mctxn.darkbladeOasis_46537300_0.apk,Directed,925,0.041076899,87.30965
com.nbbcunni.universal.talkingted_47070500_0.apk,com.chao1.universal.talkingted.full_12144300_0.apk,Directed,937,1.734560013,93.46682
com.nimblygames.bumbledore_22192300_0.apk,com.mexba.bumbledore_63601600_0.apk,Directed,941,0.355723858,96.4387
com.primadawn.lazysnakesfree1_75393400_0.apk,com.x1fph.lazysnakesfree_52640100_0.apk,Directed,952,0.168895006,86.01565
com.qiaoyu_70752800_0.apk,com.ryanouyu_56559900_0.apk,Directed,953,1.81768918,83.11334
com.qwcgu.foudncqjoadwetspo_91560100_0.apk,com.rovio.angrybirdsseasons.gamelin1_64212300_0.apk,Directed,955,0.137979984,74.806915
com.roidgame.ume.u1303185372328_88772200_0.apk,com.roidgame.ume.chen_22710900_0.apk,Directed,977,0.050494909,86.587906
com.soco.diamond_69561400_0.apk,com.socoo.diamond_74049300_0.apk,Directed,1006,0.146749973,78.48859
com.spacesofplay.spirits_10987400_0.apk,com.gamelin.spirits_88723800_0.apk,Directed,1014,0.119118929,72.83856
com.ucamera.ucamtablet_25949100_0.apk,com.ucamera.ucampro_83041900_0.apk,Directed,1037,0.670274019,96.06191
com.ueswu.android.niwatori_12306400_0.apk,com.hm12p.android.niwatori_55331600_0.apk,Directed,1038,0.094906807,99.58869
com.words.veloxreloaded_84807000_0.apk,com.ocfqj.veloxreloaded_21988700_0.apk,Directed,1077,0.084666014,74.94382
com.xlab.capitalquiz_65602500_0.apk,crazy_librarian.apk,Directed,1081,0.132794857,81.435646
com.ycgame.thor2enfree_69988800_0.apk,com.yurpk.thor2enfree_56059100_0.apk,Directed,1082,0.030588865,87.82791
com.yoyogames.droidtntbf_99565400_0.apk,com.fungames.droidbughunt_35536000_0.apk,Directed,1089,0.137808084,83.293175
day-and-night-combo2.1.1.apk,com.aretives_06192300_0.apk,Directed,1227,0.068682909,72.45831
devil_hunter_1.apk,com.dpq77.devil_51696600_0.apk,Directed,1228,0.167034864,96.00887
diner-dash-3.24.8.apk,hoteldash_1376463024029.apk,Directed,1237,1.047004938,90.71769
droid_tesla.apk,droid-the-tesla-3.7.apk,Directed,1244,1.141736031,94.51071
dungeon-wonders-lite0.9.5.0.apk,com.jjz2e_75917100_0.apk,Directed,1245,0.114200115,94.22382
epic_hearts_multiplayer_free.apk,epicheartsmultiplayer_1340353498109.apk,Directed,1324,0.174063206,98.33274
extremesnake_1348666737781.apk,com.d3a1l_44173400_0.apk,Directed,1353,0.042870045,90.82792
fahrtenbuch2go_1358233959968.apk,dgnzpjlq_1375236119198.apk,Directed,1388,1.885298014,80.195915
fcbbe85abe5ca58c63b57842babfa05c.apk,com.a14by.androiddistrict_89838400_0.apk,Directed,1397,0.093433857,92.53438
fishing-mates-1.0.1.apk,fishingmate_1368517027414.apk,Directed,1402,0.310977936,99.39914
fr.opena.maze_21185100_0.apk,com.rvtjq.jump_86177600_0.apk,Directed,1432,0.259322166,96.05795
friendcaster-pro-for-facebook-5.3.apk,friendcaster-for-facebook-5.2.2.apk,Directed,1456,1.869835138,86.0142
fruit-ninja-puss-in-boots1.0.apk,com.terisa.tx.ninjapib_73084900_0.apk,Directed,1457,0.031041861,73.729546
genius-scan-1.0.7.apk,com.thegrizzlylabs.geniusscan_90085500_0.apk,Directed,1486,0.476521015,90.48439
hamster-life-1.9.1.apk,hamsterlife_1367486338353.apk,Directed,1569,0.817150116,98.55578
happytown_1347502221008.apk,com.dfjlkrf.Minigochi2.global_61229400_0.apk,Directed,1583,0.119762182,72.9596
hbcs_1373435137355.apk,gangstarcity_1373697748861.apk,Directed,1584,0.312514067,99.88653
infoolasagastieuskalterm.apk,esporte_interativo_ao_vivo.apk,Directed,1687,1.652007103,95.454994
jelly-jump1.0.4.apk,moominiis.Generic_Android.Jelly_Jump_66199100_0.apk,Directed,1730,0.196338177,97.555336
jjqs_1361177766529.apk,com.sa5i2.taumi.pongthegong_42194000_0.apk,Directed,1731,0.034227848,90.779015
kdyycck_1376360101279.apk,kdyyczmyywzb_1376374197847.apk,Directed,1788,0.79556489,97.97707
kolobok.apk,jdx_1375407638097.apk,Directed,1845,0.968708038,93.156586
legendofmaster3_1370763887939.apk,legend-of-master-3-1.0.5.apk,Directed,1850,0.246649981,99.73856
leisure-suit-larry-reloaded-1.02.apk,3dxssj_1374014832120.apk,Directed,1851,0.025624037,94.475136
lords1.1.4.apk,com.xyrality.yuemerr_36259200_0.apk,Directed,1933,0.160957813,79.34703
magic-bowling-lite1.0.0.apk,org.androng.mbowling_83495700_0.apk,Directed,1946,0.154472113,93.80494
mayapyramid_1335497214312.apk,mominis.Generic_Android.menghyua_29391000_0.apk,Directed,1985,0.079033852,73.26325
monstertapper_1341892270562.apk,com.kk9js_27659100_0.apk,Directed,2117,0.106171846,90.46105
net.nicegirl.hufavor_55584100_0.apk,com.vja6r.hufavor_99591900_0.apk,Directed,2126,0.160370111,95.73077
obamagangnamstyle3d_1361327951394.apk,crazy-granny-3d-kids--1.0.apk,Directed,2177,0.022423983,98.959885
org.letang_38789200_0.apk,com.kandee.tx.letang_52467500_0.apk,Directed,2183,0.157643795,85.56902
com.wordsmobile.RollerBall_74117100_0.apk,com.jdrjl.RollerBall_39781400_0.apk,Directed,1078,0.049417973,91.78283
com.nfoiombtb.msmidtecveakcjqcp_08778600_0.apk,com.focrathpg.ommommdpgjuieglma_24042700_0.apk,Directed,940,0.056623936,93.16597
com.songzhong.ninjachickens3_17374800_0.apk,com.tr7c6.ninjachickens3_98412900_0.apk,Directed,1007,0.589934111,98.141624
com.songzhong.ninjachickens3_17374800_0.apk,com.sniper.activitiew_45708900_0.apk,Directed,1008,0.826509953,81.74274
com.songzhong.ninjachickens3_17374800_0.apk,com.sniper.dctivitieb_93406200_0.apk,Directed,1009,0.608824015,81.74274
com.songzhong.ninjachickens3_17374800_0.apk,com.sniper.sharpshooter_95374600_0.apk,Directed,1010,0.693883896,81.74274
com.songzhong.ninjachickens3_17374800_0.apk,com.changeworldltc.shooter_01516200_0.apk,Directed,1011,0.602777004,80.34623
com.songzhong.ninjachickens3_17374800_0.apk,com.fullreoutsoft.shooter_13728700_0.apk,Directed,1012,0.609529018,80.32926
com.songzhong.ninjachickens3_17374800_0.apk,com.redolifemobile.shooter_93978900_0.apk,Directed,1013,0.726202011,80.32926
com.gulftower.Battleheart_97567200_0.apk,com.wodeem2.RSR_56029300_0.apk,Directed,760,0.010293007,95.48533
com.ggdcu.bowling_96344900_0.apk,com.jdrjl.RollerBall_39781400_0.apk,Directed,756,0.051530838,85.080055
com.ggdcu.bowling_96344900_0.apk,com.wordsmobile.RollerBall_74117100_0.apk,Directed,757,0.050781965,76.90632
com.ldofltojl.dinqeavmpwsfrukcr_10183300_0.apk,com.focrathpg.ommommdpgjuieglma_24042700_0.apk,Directed,839,0.067312002,93.16597
com.kongzhong.niinjachickens3_79815900_0.apk,com.tr7c6.ninjachickens3_98412900_0.apk,Directed,828,0.633227825,98.141624
com.kongzhong.niinjachickens3_79815900_0.apk,com.sniper.activitiew_45708900_0.apk,Directed,829,0.862696886,81.74274
com.kongzhong.niinjachickens3_79815900_0.apk,com.sniper.dctivitieb_93406200_0.apk,Directed,830,0.655937195,81.74274
com.kongzhong.niinjachickens3_79815900_0.apk,com.sniper.sharpshooter_95374600_0.apk,Directed,831,0.739953995,81.74274
com.kongzhong.niinjachickens3_79815900_0.apk,com.changeworldltc.shooter_01516200_0.apk,Directed,832,0.642796993,80.34623
com.kongzhong.niinjachickens3_79815900_0.apk,com.fullreoutsoft.shooter_13728700_0.apk,Directed,833,0.660947084,80.32926
com.kongzhong.niinjachickens3_79815900_0.apk,com.redolifemobile.shooter_93978900_0.apk,Directed,834,0.605422974,80.32926
com.tr7c6.ninjachickens3_98412900_0.apk,com.sniper.activitiew_45708900_0.apk,Directed,1025,0.724333048,80.414825
com.tr7c6.ninjachickens3_98412900_0.apk,com.sniper.dctivitieb_93406200_0.apk,Directed,1026,0.731047869,80.414825
com.tr7c6.ninjachickens3_98412900_0.apk,com.sniper.sharpshooter_95374600_0.apk,Directed,1027,1.348613977,80.414825
com.tr7c6.ninjachickens3_98412900_0.apk,com.changeworldltc.shooter_01516200_0.apk,Directed,1028,0.773853779,79.0818
com.tr7c6.ninjachickens3_98412900_0.apk,com.fullreoutsoft.shooter_13728700_0.apk,Directed,1029,0.645549059,79.06511
com.tr7c6.ninjachickens3_98412900_0.apk,com.redolifemobile.shooter_93978900_0.apk,Directed,1030,0.779508114,79.06511
com.fgol.newHungrySharkFree_87890100_0.apk,com.fckeke.sharkfree3_95595000_0.apk,Directed,706,0.777478933,89.695755
com.fgol.newHungrySharkFree_87890100_0.apk,com.gameru.sharkfree3_93278100_0.apk,Directed,707,0.448747158,84.98554
com.fckeke.sharkfree3_95595000_0.apk,com.gameru.sharkfree3_93278100_0.apk,Directed,705,0.566593885,90.7756
com.herocraft.game.bombergeddon.freemium_52678000_0.apk,com.evilqin.game.bombergeddon.freemium_45773000_0.apk,Directed,763,0.192681074,84.11729
com.herocraft.game.bombergeddon.freemium_52678000_0.apk,com.gamejie.game.bombergeddon_28044800_0.apk,Directed,764,0.216120005,75.90786
com.evilqin.game.bombergeddon.freemium_45773000_0.apk,com.gamejie.game.bombergeddon_28044800_0.apk,Directed,687,0.582363129,78.91673
com.joymasterrocks.SwordRequiem_37340900_0.apk,com.e3w7u.SwordRequiem_33593100_0.apk,Directed,810,0.059996128,92.81729
com.joymasterrocks.SwordRequiem_37340900_0.apk,com.uqe2p.SwordRequiem_47794100_0.apk,Directed,811,0.058623075,91.98895
com.e3w7u.SwordRequiem_33593100_0.apk,com.uqe2p.SwordRequiem_47794100_0.apk,Directed,672,0.063384056,93.90489
com.miniclware.gamedev3_29535700_0.apk,com.claspwave.gamedev3_22697900_0.apk,Directed,917,0.018260002,97.82245
com.miniclware.gamedev3_29535700_0.apk,com.imangimob.gamedev3_39359200_0.apk,Directed,918,0.017143011,91.09375
com.claspwave.gamedev3_22697900_0.apk,com.imangimob.gamedev3_39359200_0.apk,Directed,630,0.018779993,91.53605
com.sas.basketball_59298400_0.apk,com.mytest.basketball_41497400_0.apk,Directed,991,0.309376955,85.960434
com.sas.basketball_59298400_0.apk,com.slieg.basketball_68776900_0.apk,Directed,992,0.21005702,80.958046
com.mytest.basketball_41497400_0.apk,com.slieg.basketball_68776900_0.apk,Directed,936,0.244366169,74.17481
com.sniper.activity_10877300_0.apk,com.sniper.activitiedx123_72738700_0.apk,Directed,999,0.03166914,70.32872
com.sniper.activitiedx123_72738700_0.apk,com.l5ryi.shooter_97429400_0.apk,Directed,995,0.048747063,75.962234
com.sz.youhuixing.andriod.activity_01486500_0.apk,com.recreation.andriod.activity_67028400_0.apk,Directed,1018,2.592427015,97.31919
com.sz.youhuixing.andriod.activity_01486500_0.apk,com.dragonwalker.andriod.activity_55025000_0.apk,Directed,1019,2.312208891,97.07153
com.recreation.andriod.activity_67028400_0.apk,com.dragonwalker.andriod.activity_55025000_0.apk,Directed,956,2.666242123,97.89087
com.tiger.studioPlant.glo_40191600_0.apk,com.gamevil.plantswar.glolongern_32387800_0.apk,Directed,1023,0.332475185,86.46445
com.tiger.studioPlant.glo_40191600_0.apk,com.gamevil.plantswar.glo.gamelin_00446600_0.apk,Directed,1024,0.442521095,85.06514
com.gamevil.plantswar.glolongern_32387800_0.apk,com.gamevil.plantswar.glo.gamelin_00446600_0.apk,Directed,745,0.261633158,84.53888
com.work_08997900_0.apk,com.ddt1n_55838000_0.apk,Directed,1079,0.424646854,97.29666
com.work_08997900_0.apk,com.yeu48_12248500_0.apk,Directed,1080,0.397156,97.04503
com.ddt1n_55838000_0.apk,com.yeu48_12248500_0.apk,Directed,660,0.444344044,98.994385
flowers-wallpaper.apk,bubbles_clock_live_wallpapers.apk,Directed,1429,0.04091692,91.004364
flowers-wallpaper.apk,juice-wallpaper.apk,Directed,1428,0.039718866,91.782005
bubbles_clock_live_wallpapers.apk,juice-wallpaper.apk,Directed,214,0.04278183,90.9552
greedy-spiders1.2.2.apk,com.android.greedyspiders.free_50889100_0.apk,Directed,1545,0.202542067,98.33565
greedy-spiders1.2.2.apk,com.motorcyclee.free_24988900_0.apk,Directed,1546,0.173135996,96.13297
com.android.greedyspiders.free_50889100_0.apk,com.motorcyclee.free_24988900_0.apk,Directed,574,0.202628851,94.49817
holy_quran_61.apk,holy_quran_30.apk,Directed,1599,0.401674986,98.58364
holy_quran_61.apk,comsmartersoftsmarterbooksbook05.apk,Directed,1600,0.398772955,91.74353
holy_quran_30.apk,comsmartersoftsmarterbooksbook05.apk,Directed,1598,0.403699875,91.08778
net.kairosoft.android.bouken_ja_93026500_0.apk,com.uzlw0.android.bouken_ja_84095400_0.apk,Directed,2124,0.047618151,93.05842
net.kairosoft.android.bouken_ja_93026500_0.apk,com.kfsun.android.bouken_ja_48149500_0.apk,Directed,2125,0.051436901,92.22904
com.uzlw0.android.bouken_ja_84095400_0.apk,com.kfsun.android.bouken_ja_48149500_0.apk,Directed,1044,0.053755999,93.919365
nl.dotsightsoftware.pacificfighter.release_05373700_0.apk,nl.dotsightsoftware.pacificfighter.asdddfgfbgg_01684900_0.apk,Directed,2175,0.1275599,79.71387
nl.dotsightsoftware.pacificfighter.release_05373700_0.apk,nl.gameru.pacificfighter.release_21778500_0.apk,Directed,2176,0.140417814,77.14286
nl.dotsightsoftware.pacificfighter.asdddfgfbgg_01684900_0.apk,nl.gameru.pacificfighter.release_21778500_0.apk,Directed,2174,0.435610056,83.19246
com.risearmy.MushroomWar_25867000_0.apk,com.bringmore.sos7qjybyyy_91943300_0.apk,Directed,975,0.928222895,84.93718
com.risearmy.MushroomWar_25867000_0.apk,com.bringmore.hexdefense_73932700_0.apk,Directed,976,0.950572014,71.89195
com.bringmore.sos7qjybyyy_91943300_0.apk,com.bringmore.hexdefense_73932700_0.apk,Directed,621,1.126306057,71.96328
com.risearmy.heexdefense_29567200_0.apk,com.bringmore.hexdefense_73932700_0.apk,Directed,974,1.481462955,91.48261
1ecf9ffec12c4a22952b60ab6322c9bf.apk,es.cesar.quitesleep.wz_36346900_0.apk,Directed,1,0.663606882,99.91626
1ecf9ffec12c4a22952b60ab6322c9bf.apk,com.guo.sleep_47664100_0.apk,Directed,2,0.767493963,83.709915
es.cesar.quitesleep.wz_36346900_0.apk,com.guo.sleep_47664100_0.apk,Directed,1325,0.700377226,83.76404
air-penguin-1.0.4.apk,com.enterfly.penguin_glopluse_55017700_0.apk,Directed,39,0.64832902,99.099525
air-penguin-1.0.4.apk,com.enterfly.penguin_tiger_90849300_0.apk,Directed,40,0.46160984,89.39195
air-penguin-1.0.4.apk,com.enterfly.ddupgame_34085000_0.apk,Directed,41,0.473221779,87.21097
com.enterfly.penguin_glopluse_55017700_0.apk,com.enterfly.penguin_tiger_90849300_0.apk,Directed,682,0.452310085,90.039406
com.enterfly.penguin_glopluse_55017700_0.apk,com.enterfly.ddupgame_34085000_0.apk,Directed,683,0.500397921,86.76979
com.enterfly.penguin_tiger_90849300_0.apk,com.enterfly.ddupgame_34085000_0.apk,Directed,684,0.499239922,90.199265
alert_to_the_terrorist_1.apk,com.njxns_38542700_0.apk,Directed,42,0.067286015,90.78341
alert_to_the_terrorist_1.apk,org.fankong.swnosign_65961500_0.apk,Directed,43,0.042212009,82.099594
com.njxns_38542700_0.apk,org.fankong.swnosign_65961500_0.apk,Directed,942,0.051189899,76.21723
autumn-live-wallpaper-0.apk,com.kongzhong.ninjachicken2jf_34986200_0.apk,Directed,86,0.029253006,71.18194
com.kongzhong.ninjachicken2jf_34986200_0.apk,com.xpj_m.ninjachicken2jf_36977300_0.apk,Directed,835,0.023389101,86.14458
beat-timer.apk,com.droidhermes.xscape_47896600_0.apk,Directed,118,0.649857044,72.1514
beat-timer.apk,com.c8yfp.xscape_19192400_0.apk,Directed,119,0.828603983,71.1911
com.droidhermes.xscape_47896600_0.apk,com.c8yfp.xscape_19192400_0.apk,Directed,671,1.030416012,98.482056
bugswars1.0.0.apk,com.hootdoog.bugswarsgoogle_03007500_0.apk,Directed,215,0.242551088,97.20762
bugswars1.0.0.apk,com.hotdog.bugswarsmlgoogle_29345900_0.apk,Directed,216,0.236470938,82.73147
com.hootdoog.bugswarsgoogle_03007500_0.apk,com.hotdog.bugswarsmlgoogle_29345900_0.apk,Directed,770,0.288764,80.76821
bugs-wars1.0.0.apk,com.hootdoog.bugswarsgoogle_03007500_0.apk,Directed,217,0.176285982,94.798065
bugs-wars1.0.0.apk,com.hotdog.bugswarsmlgoogle_29345900_0.apk,Directed,218,0.196167946,80.97535
bulldozer-inc.1.0.apk,com.hg.unbulldozerfree1_75649900_0.apk,Directed,219,0.489361048,97.09153
bulldozer-inc.1.0.apk,com.hg.bulldozer_free_40009700_0.apk,Directed,220,0.291579008,88.781235
com.hg.unbulldozerfree1_75649900_0.apk,com.hg.bulldozer_free_40009700_0.apk,Directed,768,0.309998989,86.512665
casino-slot-machine-hd-1.0.0.apk,chinese-dynasty-slots-5.0.5.apk,Directed,288,0.075084925,97.33914
casino-slot-machine-hd-1.0.0.apk,caribbean-slot-machine-hd-3.0.0.apk,Directed,289,0.080372095,97.24505
com.ballmobware.Carrom3DFull_00230000_0.apk,com.crocotmall.Carrom3DFull_74295800_0.apk,Directed,610,0.093336105,95.7606
com.ballmobware.Carrom3DFull_00230000_0.apk,com.labyyware.Carrom3DFull_29316500_0.apk,Directed,611,0.041587114,95.51495
com.geronimosoft.Carrom3DFull_17263600_0.apk,com.ballmobware.Carrom3DFull_00230000_0.apk,Directed,753,0.046322823,94.44912
com.geronimosoft.Carrom3DFull_17263600_0.apk,com.crocotmall.Carrom3DFull_74295800_0.apk,Directed,754,0.037971973,93.916664
com.geronimosoft.Carrom3DFull_17263600_0.apk,com.labyyware.Carrom3DFull_29316500_0.apk,Directed,755,0.034089088,93.59401
com.Contra4reduxs_34731400_0.apk,com.nxp0s_37839000_0.apk,Directed,649,0.023498774,85.01784
com.Contra4reduxs_34731400_0.apk,com.sxd1m_02533100_0.apk,Directed,650,0.023497105,83.58734
com.nxp0s_37839000_0.apk,com.sxd1m_02533100_0.apk,Directed,944,0.027184963,88.96473
contra4redux_1347440697153.apk,com.Contra4reduxs_34731400_0.apk,Directed,1112,0.025220871,96.84499
contra4redux_1347440697153.apk,com.nxp0s_37839000_0.apk,Directed,1113,0.021178007,87.19512
contra4redux_1347440697153.apk,com.sxd1m_02533100_0.apk,Directed,1114,0.020262003,85.69711
com.dl.drop.flower_15507300_0.apk,com.dl.drop.unflower_68998100_0.apk,Directed,661,0.495208979,97.90253
com.dl.drop.flower_15507300_0.apk,com.ivdju.drop.unflower_57051300_0.apk,Directed,662,0.501146078,97.80061
com.dl.drop.unflower_68998100_0.apk,com.ivdju.drop.unflower_57051300_0.apk,Directed,663,0.532598972,98.30923
com.edba.woodbridgesfree_57201900_0.apk,com.edbas.woodbridges_89119800_0.apk,Directed,675,0.114454031,99.12833
com.edba.woodbridgesfree_57201900_0.apk,com.kttt.sqkmhvmgplsdfuh_80723600_0.apk,Directed,676,0.134926796,95.72569
com.edba.woodbridgesfree_57201900_0.apk,com.k6yie.woodbridgesfree_01437300_0.apk,Directed,677,0.119162083,93.19324
com.edbas.woodbridges_89119800_0.apk,com.kttt.sqkmhvmgplsdfuh_80723600_0.apk,Directed,678,0.095191956,95.10033
com.edbas.woodbridges_89119800_0.apk,com.k6yie.woodbridgesfree_01437300_0.apk,Directed,679,0.121951818,92.68846
com.kttt.sqkmhvmgplsdfuh_80723600_0.apk,com.k6yie.woodbridgesfree_01437300_0.apk,Directed,836,0.113847017,92.33184
com.entwicklerx.swampdefense_32179100_0.apk,com.htcvnpniqoc.icjkqwpgdnnm_08208400_0.apk,Directed,685,0.091490984,96.364494
com.entwicklerx.swampdefense_32179100_0.apk,fol.spqhhiuobml.bjafjwiuvhub_51163600_0.apk,Directed,686,0.086347103,93.42165
com.htcvnpniqoc.icjkqwpgdnnm_08208400_0.apk,fol.spqhhiuobml.bjafjwiuvhub_51163600_0.apk,Directed,771,0.102941036,93.39326
com.hattedskull.piratescj_29227600_0.apk,com.qkv1k.newpiratescj_69094200_0.apk,Directed,761,1.909460068,95.75186
com.hattedskull.piratescj_29227600_0.apk,com.hatted.pirates_36433600_0.apk,Directed,762,2.054706097,91.67957
com.qkv1k.newpiratescj_69094200_0.apk,com.hatted.pirates_36433600_0.apk,Directed,954,1.334066153,92.225876
com.huaxi100.euro2012_24714500_0.apk,amgw2012_1359600444891.apk,Directed,772,0.857816935,97.08894
com.huaxi100.euro2012_24714500_0.apk,com.juyuedu.food_82026900_0.apk,Directed,773,0.824166059,96.34676
com.huaxi100.euro2012_24714500_0.apk,com.juyuedu.life_06617800_0.apk,Directed,774,0.879204035,96.34676
com.huaxi100.euro2012_24714500_0.apk,com.juyuedu.jutour_04158100_0.apk,Directed,775,0.905478001,96.34676
com.huaxi100.euro2012_24714500_0.apk,com.juyuedu.emotion_76464500_0.apk,Directed,776,0.826258183,96.34676
com.huaxi100.euro2012_24714500_0.apk,com.juyuedu.creative_22244400_0.apk,Directed,777,0.982300043,96.34676
com.huaxi100.euro2012_24714500_0.apk,com.juyuedu.happy_91503800_0.apk,Directed,778,0.847505093,96.34676
com.huaxi100.euro2012_24714500_0.apk,com.mobile9.market.lite_56953000_0.apk,Directed,779,0.988816977,87.94805
com.huaxi100.euro2012_24714500_0.apk,gbedulive.apk,Directed,780,1.023360968,72.9448
amgw2012_1359600444891.apk,com.juyuedu.food_82026900_0.apk,Directed,58,0.968103886,96.28183
